name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"25740, mexico",2021-12-21T00:00:00,,9.8,,,,,,,,,,,,,,,,,,,,
"25740, mexico",2021-12-21T01:00:00,,9.8,,,,,,,,,,,,,,,,,,,,
"25740, mexico",2021-12-21T02:00:00,,9.8,,,,,,,,,,,,,,,,,,,,
"25740, mexico",2021-12-21T03:00:00,,9.8,,,,,,,,,,,,,,,,,,,,
"25740, mexico",2021-12-21T04:00:00,,9.8,,,,,,,,,,,,,,,,,,,,
"25740, mexico",2021-12-21T05:00:00,,9.8,,,,,,,,,,,,,,,,,,,,
"25740, mexico",2021-12-21T06:00:00,9.8,9.8,3.2,63.5,0.0,0.0,,0.0,0.0,2.2,2.2,278.3,1020.0,0.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-21T07:00:00,8.0,5.4,4.0,75.85,,,,,,,14.8,180.0,1022.0,0.0,16.0,,,0.0,,Clear,clear-night,MMMV
"25740, mexico",2021-12-21T08:00:00,14.7,14.7,2.7,44.2,0.0,0.0,,0.0,0.0,4.3,3.6,234.2,1021.0,0.0,24.1,51.0,0.2,1.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-21T09:00:00,17.1,17.1,2.2,36.5,0.0,0.0,,0.0,0.0,7.2,4.3,256.4,1021.0,0.0,24.1,125.0,0.5,1.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-21T10:00:00,19.1,19.1,1.7,31.2,0.0,0.0,,0.0,0.0,10.1,5.8,260.3,1020.0,5.8,24.1,203.0,0.7,2.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-21T11:00:00,21.0,21.0,1.0,26.3,0.0,0.0,,0.0,0.0,10.8,7.2,279.2,1019.0,64.0,24.1,274.0,1.0,3.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2021-12-21T12:00:00,22.3,22.3,0.0,22.5,0.0,0.0,,0.0,0.0,11.5,8.6,280.0,1017.0,7.3,24.1,670.0,2.4,7.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-21T13:00:00,23.3,23.3,-1.1,19.5,0.0,0.0,,0.0,0.0,12.2,9.0,265.9,1015.0,4.9,24.1,667.0,2.4,7.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-21T14:00:00,24.0,24.0,-1.9,17.6,0.0,0.0,,0.0,0.0,11.5,9.4,283.6,1015.0,18.2,24.1,638.0,2.3,6.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-21T15:00:00,24.1,24.1,-2.4,16.8,0.0,0.0,,0.0,0.0,9.0,6.8,282.3,1014.0,2.0,24.1,586.0,2.1,6.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-21T16:00:00,23.2,23.2,0.0,21.3,0.0,0.0,,0.0,0.0,3.6,3.2,275.2,1014.0,97.8,24.1,518.0,1.9,5.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-21T17:00:00,18.7,18.7,-1.3,25.5,0.0,0.0,,0.0,0.0,2.9,2.5,299.4,1014.0,5.9,24.1,439.0,1.6,4.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-21T18:00:00,17.3,17.3,-1.3,28.0,0.0,0.0,,0.0,0.0,2.5,2.2,200.0,1014.0,0.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-21T19:00:00,17.2,17.2,-2.1,26.6,0.0,0.0,,0.0,0.0,5.8,5.4,219.0,1015.0,4.6,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-21T20:00:00,16.7,16.7,-2.5,26.7,0.0,0.0,,0.0,0.0,5.8,5.8,243.0,1016.0,0.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-21T21:00:00,16.4,16.4,-2.9,26.5,0.0,0.0,,0.0,0.0,6.5,6.5,225.5,1016.0,0.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-21T22:00:00,16.2,16.2,-3.3,26.0,0.0,0.0,,0.0,0.0,7.9,7.9,220.9,1016.0,0.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-21T23:00:00,16.1,16.1,-3.6,25.5,0.0,0.0,,0.0,0.0,9.4,9.7,217.1,1016.0,0.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-22T00:00:00,15.7,15.7,-3.7,26.0,0.0,0.0,,0.0,0.0,9.7,10.1,226.6,1015.0,0.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-22T01:00:00,14.9,14.9,-3.8,27.0,0.0,0.0,,0.0,0.0,8.6,8.6,224.3,1015.0,0.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-22T02:00:00,14.5,14.5,-3.8,27.7,0.0,0.0,,0.0,0.0,8.3,8.3,223.8,1015.0,0.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-22T03:00:00,14.1,14.1,-3.8,28.3,0.0,0.0,,0.0,0.0,7.9,7.9,232.8,1015.0,0.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-22T04:00:00,14.1,14.1,-3.8,28.6,0.0,0.0,,0.0,0.0,8.6,9.0,225.0,1014.0,2.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-22T05:00:00,13.8,13.8,-3.8,29.2,0.0,0.0,,0.0,0.0,8.6,8.6,227.6,1015.0,16.7,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-22T06:00:00,13.9,13.9,-4.0,28.7,0.0,0.0,,0.0,0.0,9.4,9.7,220.3,1015.0,100.0,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-22T07:00:00,14.3,14.3,-3.3,29.2,0.0,0.0,,0.0,0.0,7.6,7.6,227.5,1016.0,100.0,24.1,3.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-22T08:00:00,17.2,17.2,-2.7,25.3,0.0,0.0,,0.0,0.0,7.6,7.9,227.4,1016.0,42.2,24.1,37.0,0.1,0.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2021-12-22T09:00:00,20.2,20.2,-3.3,20.1,0.0,0.0,,0.0,0.0,9.7,7.9,242.8,1017.0,15.6,24.1,107.0,0.4,1.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-22T10:00:00,22.1,22.1,-3.4,17.7,0.0,0.0,,0.0,0.0,8.6,6.5,265.1,1016.0,98.4,24.1,188.0,0.7,2.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-22T11:00:00,23.2,23.2,-3.6,16.2,0.0,0.0,,0.0,0.0,6.5,5.0,296.6,1015.0,3.2,24.1,253.0,0.9,3.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-22T12:00:00,24.5,24.5,-4.0,14.6,0.0,0.0,,0.0,0.0,7.2,5.0,288.7,1014.0,71.1,24.1,680.0,2.4,7.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2021-12-22T13:00:00,25.5,25.5,-4.7,13.1,0.0,0.0,,0.0,0.0,6.5,4.0,287.1,1013.0,0.8,24.1,665.0,2.4,7.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-22T14:00:00,26.1,26.1,-5.3,12.0,0.0,0.0,,0.0,0.0,4.7,1.1,287.1,1012.0,0.6,24.1,635.0,2.3,6.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-22T15:00:00,26.5,26.5,-5.5,11.6,0.0,0.0,,0.0,0.0,4.3,2.9,17.9,1012.0,37.0,24.1,584.0,2.1,6.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2021-12-22T16:00:00,25.4,25.4,-3.0,15.0,0.0,0.0,,0.0,0.0,9.0,9.0,41.5,1012.0,45.2,24.1,515.0,1.9,5.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2021-12-22T17:00:00,21.2,21.2,-3.8,18.2,0.0,0.0,,0.0,0.0,10.1,9.7,67.5,1013.0,4.9,24.1,437.0,1.6,4.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-22T18:00:00,19.6,19.6,-3.8,20.1,0.0,0.0,,0.0,0.0,7.9,7.6,76.4,1014.0,1.5,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-22T19:00:00,18.4,18.4,-3.2,22.7,0.0,0.0,,0.0,0.0,5.0,4.7,93.0,1014.0,0.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-22T20:00:00,17.6,17.6,-2.6,24.8,0.0,0.0,,0.0,0.0,3.2,3.2,49.1,1015.0,1.7,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-22T21:00:00,17.0,17.0,-2.3,26.6,0.0,0.0,,0.0,0.0,4.3,4.0,10.8,1015.0,5.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-22T22:00:00,16.3,16.3,-1.8,28.7,0.0,0.0,,0.0,0.0,4.3,4.0,336.0,1015.0,14.6,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-22T23:00:00,15.6,15.6,-1.2,31.2,0.0,0.0,,0.0,0.0,2.5,2.5,47.4,1015.0,20.1,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2021-12-23T00:00:00,15.2,15.2,-1.1,32.7,0.0,0.0,,0.0,0.0,1.8,1.8,95.7,1015.0,71.3,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2021-12-23T01:00:00,15.0,15.0,-1.3,32.4,0.0,0.0,,0.0,0.0,2.2,2.2,180.5,1015.0,34.4,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2021-12-23T02:00:00,14.9,14.9,-2.2,30.7,0.0,0.0,,0.0,0.0,2.5,2.2,236.8,1015.0,44.2,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2021-12-23T03:00:00,14.6,14.6,-2.7,30.1,0.0,0.0,,0.0,0.0,2.2,2.2,258.8,1015.0,63.7,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2021-12-23T04:00:00,14.4,14.4,-3.0,29.7,0.0,0.0,,0.0,0.0,2.2,1.4,134.3,1014.0,94.9,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-23T05:00:00,14.2,14.2,-3.3,29.3,0.0,0.0,,0.0,0.0,1.1,0.7,103.6,1015.0,96.0,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-23T06:00:00,14.2,14.2,-3.5,29.0,0.0,0.0,,0.0,0.0,2.9,2.9,115.5,1016.0,100.0,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-23T07:00:00,15.2,15.2,-2.5,29.6,0.0,0.0,,0.0,0.0,1.1,0.7,152.9,1016.0,100.0,24.1,3.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-23T08:00:00,18.7,18.7,-0.8,26.6,0.0,0.0,,0.0,0.0,1.8,1.4,345.9,1017.0,100.0,24.1,35.0,0.1,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-23T09:00:00,20.9,20.9,-3.9,18.5,0.0,0.0,,0.0,0.0,1.1,1.1,35.5,1017.0,91.9,24.1,94.0,0.3,1.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-23T10:00:00,22.7,22.7,-4.4,15.8,0.0,0.0,,0.0,0.0,3.6,0.0,149.8,1017.0,23.2,24.1,173.0,0.6,2.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2021-12-23T11:00:00,24.6,24.6,-4.9,13.6,0.0,0.0,,0.0,0.0,4.3,0.7,51.5,1015.0,64.5,24.1,247.0,0.9,2.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2021-12-23T12:00:00,26.0,26.0,-5.3,12.1,0.0,0.0,,0.0,0.0,4.7,2.2,7.9,1014.0,5.0,24.1,648.0,2.3,6.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-23T13:00:00,27.1,25.9,-5.2,11.3,0.0,0.0,,0.0,0.0,6.5,4.7,39.8,1012.0,0.0,24.1,652.0,2.3,7.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-23T14:00:00,27.8,26.4,-5.1,11.1,0.0,0.0,,0.0,0.0,6.8,5.8,49.5,1011.0,94.4,24.1,625.0,2.3,6.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-23T15:00:00,27.8,26.4,-4.6,11.6,0.0,0.0,,0.0,0.0,7.6,8.6,51.0,1011.0,100.0,24.1,558.0,2.0,6.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-23T16:00:00,26.0,26.0,-2.0,15.6,0.0,0.0,,0.0,0.0,10.8,11.2,23.0,1011.0,100.0,24.1,483.0,1.7,5.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-23T17:00:00,22.2,22.2,-2.4,19.0,0.0,0.0,,0.0,0.0,8.3,7.9,19.7,1012.0,100.0,24.1,409.0,1.5,4.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-23T18:00:00,20.8,20.8,-1.7,21.7,0.0,0.0,,0.0,0.0,4.7,4.3,25.3,1013.0,100.0,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-23T19:00:00,20.0,20.0,-0.7,24.6,0.0,0.0,,0.0,0.0,2.5,2.2,45.6,1013.0,100.0,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-23T20:00:00,19.3,19.3,-0.6,26.1,0.0,0.0,,0.0,0.0,2.2,1.4,341.3,1013.0,99.6,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-23T21:00:00,19.1,19.1,-0.2,27.0,0.0,0.0,,0.0,0.0,2.5,1.8,332.9,1014.0,100.0,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-23T22:00:00,18.6,18.6,-0.2,27.7,0.0,0.0,,0.0,0.0,0.7,0.0,52.4,1014.0,100.0,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-23T23:00:00,18.4,18.4,-0.6,27.6,0.0,0.0,,0.0,0.0,3.6,3.6,176.9,1013.0,100.0,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-24T00:00:00,18.2,18.2,-0.8,27.5,0.0,0.0,,0.0,0.0,4.0,4.0,199.4,1013.0,100.0,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-24T01:00:00,18.4,18.4,-0.8,27.1,0.0,0.0,,0.0,0.0,3.6,3.2,208.6,1013.0,100.0,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-24T02:00:00,18.4,18.4,-1.8,25.2,0.0,0.0,,0.0,0.0,5.8,5.4,217.3,1012.0,100.0,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-24T03:00:00,18.2,18.2,-2.3,24.3,0.0,0.0,,0.0,0.0,5.4,5.4,197.4,1012.0,100.0,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-24T04:00:00,18.4,18.4,-2.5,23.8,0.0,0.0,,0.0,0.0,4.3,4.3,218.9,1012.0,100.0,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-24T05:00:00,18.5,18.5,-3.1,22.7,0.0,0.0,,0.0,0.0,5.0,5.0,233.5,1012.0,100.0,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-24T06:00:00,18.2,18.2,-3.5,22.5,0.0,0.0,,0.0,0.0,4.3,4.3,234.5,1012.0,100.0,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-24T07:00:00,18.6,18.6,-2.5,23.6,0.0,0.0,,0.0,0.0,4.3,4.3,255.1,1013.0,100.0,24.1,2.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-24T08:00:00,21.7,21.7,-1.4,21.2,0.0,0.0,,0.0,0.0,4.7,4.7,243.6,1014.0,100.0,24.1,34.0,0.1,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-24T09:00:00,24.1,24.1,-3.5,15.5,0.0,0.0,,0.0,0.0,6.1,4.7,268.3,1014.0,100.0,24.1,86.0,0.3,1.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-24T10:00:00,25.7,25.7,-3.6,14.0,0.0,0.0,,0.0,0.0,6.1,4.7,276.9,1014.0,100.0,24.1,145.0,0.5,1.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-24T11:00:00,27.3,26.1,-3.5,12.8,0.0,0.0,,0.0,0.0,6.1,4.0,284.9,1013.0,100.0,24.1,206.0,0.7,2.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-24T12:00:00,28.9,27.2,-3.2,12.0,0.0,0.0,,0.0,0.0,7.2,4.7,298.4,1011.0,100.0,24.1,597.0,2.1,6.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-24T13:00:00,29.9,28.0,-3.0,11.6,0.0,0.0,,0.0,0.0,6.5,2.2,295.6,1010.0,100.0,24.1,579.0,2.1,6.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-24T14:00:00,30.6,28.6,-2.5,11.3,0.0,0.0,,0.0,0.0,5.8,2.5,338.4,1009.0,98.6,24.1,543.0,2.0,5.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-24T15:00:00,30.8,28.7,-2.1,11.6,0.0,0.0,,0.0,0.0,4.0,2.5,37.2,1008.0,100.0,24.1,500.0,1.8,5.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-24T16:00:00,28.9,27.3,-0.1,15.1,0.0,0.0,,0.0,0.0,10.1,9.7,44.4,1009.0,99.9,24.1,437.0,1.6,4.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-24T17:00:00,24.8,24.8,-0.9,18.2,0.0,0.0,,0.0,0.0,9.0,8.6,67.7,1009.0,70.0,24.1,371.0,1.3,4.0,10.0,Partially cloudy,partly-cloudy-day,
"25740, mexico",2021-12-24T18:00:00,23.0,23.0,-0.4,21.1,0.0,0.0,,0.0,0.0,6.1,5.8,113.5,1010.0,98.0,24.1,0.0,0.0,0.0,10.0,Overcast,cloudy,
"25740, mexico",2021-12-24T19:00:00,22.0,22.0,0.7,24.1,0.0,0.0,,0.0,0.0,1.4,1.1,152.9,1010.0,5.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-24T20:00:00,21.5,21.5,0.5,24.6,0.0,0.0,,0.0,0.0,0.7,0.4,331.7,1011.0,11.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-24T21:00:00,21.1,21.1,0.4,25.0,0.0,0.0,,0.0,0.0,2.2,1.8,17.8,1011.0,5.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-24T22:00:00,20.3,20.3,0.8,26.8,0.0,0.0,,0.0,0.0,1.4,1.1,98.2,1011.0,5.5,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-24T23:00:00,19.9,19.9,0.9,27.8,0.0,0.0,,0.0,0.0,2.5,2.5,152.9,1011.0,10.1,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-25T00:00:00,19.7,19.7,0.7,27.7,0.0,0.0,,0.0,0.0,3.2,2.9,177.1,1011.0,29.1,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2021-12-25T01:00:00,19.5,19.5,0.3,27.3,0.0,0.0,,0.0,0.0,2.9,2.5,201.0,1011.0,53.0,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,
"25740, mexico",2021-12-25T02:00:00,19.4,19.4,-0.1,26.7,0.0,0.0,,0.0,0.0,2.9,2.9,195.4,1011.0,5.0,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-25T03:00:00,19.2,19.2,-0.3,26.6,0.0,0.0,,0.0,0.0,2.9,2.5,239.3,1011.0,0.2,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-25T04:00:00,18.8,18.8,-0.4,27.1,0.0,0.0,,0.0,0.0,2.5,2.2,249.1,1011.0,0.1,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-25T05:00:00,18.6,18.6,-0.6,27.2,0.0,0.0,,0.0,0.0,2.9,2.5,268.4,1012.0,4.9,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-25T06:00:00,18.3,18.3,-0.7,27.5,0.0,0.0,,0.0,0.0,2.2,2.2,255.3,1012.0,3.2,24.1,0.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-25T07:00:00,19.0,19.0,0.3,28.2,0.0,0.0,,0.0,0.0,2.9,2.5,265.1,1013.0,0.3,24.1,3.0,0.0,0.0,10.0,Clear,clear-night,
"25740, mexico",2021-12-25T08:00:00,23.5,23.5,2.6,25.2,0.0,0.0,,0.0,0.0,3.2,2.9,302.5,1014.0,5.0,24.1,47.0,0.2,0.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-25T09:00:00,25.8,25.8,0.1,18.3,0.0,0.0,,0.0,0.0,3.6,3.2,334.1,1014.0,4.8,24.1,118.0,0.4,1.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-25T10:00:00,27.2,26.1,0.5,17.2,0.0,0.0,,0.0,0.0,4.0,5.0,2.8,1014.0,0.0,24.1,194.0,0.7,2.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-25T11:00:00,28.4,26.9,0.9,16.6,0.0,0.0,,0.0,0.0,4.7,6.8,25.8,1014.0,0.0,24.1,264.0,1.0,3.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-25T12:00:00,29.5,27.7,1.3,16.2,0.0,0.0,,0.0,0.0,6.5,8.3,35.5,1013.0,0.0,24.1,665.0,2.4,7.0,10.0,Clear,clear-day,
"25740, mexico",2021-12-25T13:00:00,30.2,28.3,1.8,15.8,0.0,0.0,,0.0,0.0,7.6,9.0,46.6,1012.0,0.0,24.1,658.0,2.4,7.0,10.0,Clear,clear-day,
